Index,Load_AESO_2032.dat,Load_AVA_2032.dat,Load_AZPS_2032.dat,Load_BANC_2032.dat,Load_BCHA_2032.dat,Load_BPAT_2032.dat,Load_CFE_2032.dat,Load_CHPD_2032.dat,Load_CIPB_2032.dat,Load_CIPV_2032.dat,Load_CISC_2032.dat,Load_CISD_2032.dat,Load_DOPD_2032.dat,Load_EPE_2032.dat,Load_GCPD_2032.dat,Load_IID_2032.dat,Load_IPFE_2032.dat,Load_IPMV_2032.dat,Load_IPTV_2032.dat,Load_LDWP_2032.dat,Load_NEVP_2032.dat,Load_NWMT_2032.dat,Load_PACW_2032.dat,Load_PAID_2032.dat,Load_PAUT_2032.dat,Load_PAWY_2032.dat,Load_PGE_2032.dat,Load_PNM_2032.dat,Load_PSCO_2032.dat,Load_PSEI_2032.dat,Load_SCL_2032.dat,Load_SPPC_2032.dat,Load_SRP_2032.dat,Load_TEPC_2032.dat,Load_TH_Malin_2032.dat,Load_TH_Mead_2032.dat,Load_TH_PV_2032.dat,Load_TIDC_2032.dat,Load_TPWR_2032.dat,Load_VEA_2032.dat,Load_WACM_2032.dat,Load_WALC_2032.dat,Load_WAUW_2032.dat
756,11350.0,1606.4,4549.67,1658.53,9368.0,7128.41,1680.0,293.14,4610.420801196488,6301.216405643297,10902.397886596906,2097.3256951334724,287.44,1104.43,959.27,326.43,296.89986807567715,708.432613418248,1479.0675185060747,2674.02,2442.4747169811317,1467.13,2728.55,807.5114888982233,4445.786174837014,1139.3723362647625,2455.37,1818.2,5845.89,2958.99,1018.72,1056.205283018868,4648.99,2189.56,0.0,0.0,0.0,298.72,533.55,73.5192114298371,3311.3,961.2,109.0
757,11347.0,1675.48,4815.08,1711.19,9370.0,7488.11,1702.0,307.16,4673.356195266408,6387.232314973327,11051.223066962648,2125.955623898747,298.04,1136.76,970.54,330.89,309.9439111446114,739.556997476613,1544.0490913787758,2743.02,2487.2656603773585,1522.14,2850.85,824.7539428704458,4540.715181475125,1163.7008756544292,2639.74,1865.14,6047.38,3167.43,1091.27,1075.5743396226414,4863.12,2268.71,0.0,0.0,0.0,306.82,561.36,74.52279889886937,3346.74,974.07,111.46
758,11313.0,1750.77,5078.59,1777.12,9335.0,7891.38,1727.0,321.71,4753.401266579428,6496.6325927999405,11240.508005137726,2162.3689128527662,313.1,1173.91,988.53,337.84,322.25299438877283,768.9276942976078,1605.3693113136194,2827.64,2550.947547169811,1576.33,2975.94,842.4220896623489,4637.98785662877,1188.630053708881,2845.72,1903.32,6260.41,3407.69,1169.25,1103.1124528301887,5095.32,2341.37,0.0,0.0,0.0,316.6,591.39,75.79922263013727,3394.52,985.72,112.8
759,11280.0,1832.9,5356.64,1844.49,9134.0,8341.23,1742.0,334.03,4847.857218725111,6625.7287037485485,11463.870777746755,2205.337853007215,328.71,1215.51,1011.56,344.12,334.8309653737048,798.9399840103234,1668.0290506159718,2924.36,2629.694716981132,1630.1,3107.6,854.1482215469013,4702.546535648667,1205.1752428044322,3079.29,1951.3,6465.62,3629.19,1245.27,1137.165283018868,5328.4,2410.56,0.0,0.0,0.0,326.68,618.73,77.30544677236801,3435.54,992.7,113.8
760,11358.0,1916.95,5711.93,1917.95,8972.0,8773.74,1740.0,341.99,5023.453907393181,6865.722574833967,11879.109440328564,2285.218510978461,342.96,1320.71,1030.83,352.49,347.2774801298156,828.6386060870865,1730.0339137830974,3040.02,2708.1277358490565,1695.97,3237.9,881.252348644482,4851.769370478992,1243.4182808765256,3303.92,2077.77,7042.49,3837.97,1311.77,1171.0822641509433,5513.88,2506.18,0.0,0.0,0.0,335.44,643.14,80.10556646582785,3552.02,1001.7,116.99
761,11648.0,2050.45,5528.75,2162.17,8891.0,9298.25,1727.0,353.42,5597.0826999879555,7649.7202432701115,13235.586344660896,2546.167881557647,360.04,1313.77,1048.07,365.72,365.0563375495622,871.0607280876632,1818.6029343627742,3407.89,2773.3664150943396,1745.98,3494.91,898.926811353591,4949.076818162541,1268.3563704838675,3516.99,2057.06,7106.92,4054.15,1392.09,1199.2935849056603,5351.94,2444.14,0.0,0.0,0.0,366.56,671.38,89.25283052338911,3620.17,999.57,122.86
762,12060.0,2081.0,4970.8,2156.24,9089.0,9489.45,1724.0,350.45,5574.367830200097,7618.675070534002,13181.871822918067,2535.834664239323,357.66,1293.49,1051.45,367.52,353.7056897191694,843.9769534851575,1762.0573567956726,3448.44,2745.8258490566036,1717.75,3614.43,893.0378501507704,4916.654911279987,1260.0472385692428,3731.38,2026.06,7034.53,4193.23,1473.27,1187.3841509433962,5031.23,2259.47,0.0,0.0,0.0,362.47,703.0,88.89061210851007,3614.1,975.34,121.54
763,12098.0,2063.68,4484.02,2109.12,9577.0,9289.24,1755.0,340.02,5496.5544559187865,7512.324927728682,12997.86424445725,2500.436596179488,333.23,1286.64,1035.82,363.93,332.2054259671589,792.6751858631654,1654.9493881696753,3455.43,2689.550943396226,1692.79,3504.22,889.2015620398811,4895.534076616254,1254.6343613438644,3734.9,1996.82,6984.35,4162.2,1486.3,1163.0490566037736,4736.77,2146.81,0.0,0.0,0.0,360.2,700.4,87.64977571579465,3594.72,941.08,118.67
764,11995.0,2034.79,4226.33,2073.27,9694.0,9056.61,1819.0,330.33,5452.4337479353135,7452.023679542854,12893.53070654042,2480.365652868369,309.08,1281.64,996.7,362.09,317.43094090428815,757.4217951060821,1581.3472639896295,3458.27,2652.585849056604,1675.45,3394.97,883.1711242916474,4862.333265063849,1246.1256106445041,3686.7,1974.21,6961.26,4089.26,1480.33,1147.0641509433963,4607.37,2119.7,0.0,0.0,0.0,353.41,693.08,86.9462131130428,3576.16,929.27,116.34
765,11804.0,2008.2,4075.93,2048.99,9551.0,8859.43,1812.0,323.38,5435.994925355491,7429.556190566022,12854.65733851599,2472.8874710535,290.3,1278.69,961.06,369.81,308.7548298020928,736.7197311332255,1538.1254390646814,3474.77,2634.4279245283014,1659.64,3292.76,880.0295870734117,4845.0374086895645,1241.693004237024,3647.7,1961.05,6945.13,4020.24,1463.57,1139.212075471698,4533.52,2124.63,0.0,0.0,0.0,346.55,685.39,86.68407450899393,3558.82,918.43,114.69
766,11507.0,1985.36,4052.45,2021.3,9382.0,8723.51,1792.0,320.6,5443.408926605534,7439.689154198346,12872.189445680422,2476.2601730249626,280.71,1269.54,930.59,378.26,305.7002650669397,729.4312358832777,1522.9084990497822,3507.62,2627.921509433962,1643.03,3233.15,881.1752944545696,4851.345145614162,1243.3095599312678,3629.25,1962.77,6941.03,3967.47,1450.23,1136.3984905660377,4492.27,2161.83,0.0,0.0,0.0,342.07,678.74,86.80230049073113,3539.39,922.13,113.76
767,10913.0,1976.82,4091.01,1993.6,9017.0,8620.61,1748.0,314.4,5411.019525240941,7395.421475379403,12795.597274116855,2461.5259162919715,277.61,1259.97,925.83,379.85,307.3386877007014,733.3406752368296,1531.070637062469,3546.36,2620.7449056603773,1630.38,3203.99,881.352140136336,4852.318776451476,1243.5590834121874,3617.99,1966.39,6967.77,3908.26,1446.67,1133.2950943396227,4462.7,2219.83,0.0,0.0,0.0,339.82,672.51,86.2858089708266,3529.26,942.36,113.84
768,10518.0,1979.04,4194.04,1975.11,8469.0,8558.68,1679.0,308.84,5394.924779981254,7373.424248391213,12757.537555867493,2454.2042586287466,281.22,1261.59,922.1,390.5,312.8299728955482,746.443427847749,1558.4265992567025,3618.58,2607.006037735849,1633.36,3187.62,885.4082221659921,4874.64969515587,1249.2820826781378,3602.27,1982.45,7003.38,3860.18,1442.14,1127.353962264151,4493.7,2308.73,0.0,0.0,0.0,342.57,667.13,86.02915713129185,3523.64,978.94,115.65
769,10332.0,1953.94,4066.09,1991.46,7957.0,8292.87,1606.0,305.46,5273.054130965433,7206.85955374434,12469.346441962347,2398.764103665638,279.8,1171.94,913.79,344.63,311.68510864817864,743.7116678910003,1552.723223460821,3296.24,2532.9781132075473,1665.34,3068.59,883.7483991242705,4865.51147429708,1246.940126578649,3510.23,2026.45,7395.17,3923.66,1408.64,1095.341886792453,4126.85,2215.83,0.0,0.0,0.0,302.14,666.62,84.0857696622434,3697.31,906.07,120.6
770,10190.0,1990.82,4739.73,2118.52,7605.0,8493.01,1551.0,306.27,5547.556710304943,7582.031415687318,13118.470777875418,2523.6380225234916,296.15,1249.56,958.56,376.9,337.03584484802303,804.2010457224336,1679.0131094295432,3576.87,2775.0977358490563,1734.88,3166.15,914.9477669381843,5037.280817517205,1290.9614155446104,3552.77,2162.66,7635.65,4019.09,1422.11,1200.0422641509433,4783.27,2456.56,0.0,0.0,0.0,333.93,674.93,88.46307360882886,3752.52,949.22,122.51
771,10163.0,2041.1,5048.69,2219.48,7507.0,8749.57,1518.0,299.63,5887.09374758916,8046.088047807229,13921.384012335087,2678.0967549153092,308.45,1323.43,988.3,406.83,343.10553744968286,818.6839359315435,1709.2505266187734,3719.14,2920.7241509433957,1772.74,3210.61,919.6354406884346,5063.088989212006,1297.5755700995594,3582.5,2257.09,7794.17,4053.9,1420.77,1263.0158490566037,5018.72,2501.66,0.0,0.0,0.0,355.04,675.48,93.87743735321432,3782.81,961.66,122.77
772,10146.0,2055.75,5301.87,2238.36,7428.0,8932.57,1498.0,289.52,6076.005651880525,8304.280269704446,14368.109557553145,2764.034635224207,303.57,1398.18,977.63,422.59,351.1028563885109,837.7663342933006,1749.0908093181883,3766.61,3007.1784905660375,1778.39,3249.3,922.7971888417294,5080.496117681983,1302.0366934762874,3593.09,2288.26,7655.53,4044.29,1409.84,1300.4015094339622,5235.33,2525.58,0.0,0.0,0.0,362.07,672.93,96.88988563767582,3745.71,962.72,122.01
773,10146.0,2039.02,5256.26,2275.24,7419.0,8738.86,1489.0,279.83,6237.095348732655,8524.446949570482,14749.04310922752,2837.3159201649555,303.82,1385.33,973.19,435.37,345.64383772255655,824.7405728293876,1721.895589448056,3798.56,3042.7054716981133,1732.88,3234.85,914.409650792238,5034.318197969378,1290.2021512383835,3547.03,2219.01,7349.18,3981.38,1397.24,1315.764528301887,5276.38,2452.01,0.0,0.0,0.0,367.84,669.54,99.45867230438671,3669.94,952.87,119.62
774,10501.0,1952.73,5019.87,2219.44,7579.0,8432.24,1492.0,271.67,6146.0128921000205,8399.961507840108,14533.657740837723,2795.881616245901,295.85,1337.96,964.65,408.83,329.3098037632168,785.7659433003237,1640.524252936459,3714.83,2947.385094339623,1658.14,3075.37,881.2864545973941,4851.957142140474,1243.4664032621317,3345.39,2123.32,6976.98,3783.72,1336.83,1274.5449056603775,5071.1,2361.37,0.0,0.0,0.0,358.48,634.63,98.00624297624691,3595.69,951.49,117.36
775,11193.0,1859.7,4773.4,2077.24,8041.0,7976.51,1506.0,264.04,5790.679053604277,7914.314858833902,13693.389345196487,2634.23676386407,288.6,1274.29,957.57,370.36,312.0113591069802,744.4901339329548,1554.3485069600647,3487.89,2811.5671698113206,1586.88,2916.46,845.4966781582016,4654.915124186072,1192.968197655727,3099.55,2027.97,6601.5,3556.89,1256.21,1215.8128301886793,4868.82,2274.26,0.0,0.0,0.0,342.33,600.8,92.3399785012635,3509.14,946.7,115.23
776,11997.0,1765.97,4543.64,1927.5,8961.0,7520.76,1514.0,258.74,5419.079392298611,7406.437165426159,12814.656679183088,2465.1924289614926,282.71,1215.01,950.37,342.42,293.6624596768001,700.70783500193,1462.9397053212697,3253.71,2693.2160377358487,1524.73,2759.68,809.4024745096825,4456.197070290293,1142.040455200025,2839.81,1936.49,6274.06,3326.16,1176.6,1164.6339622641508,4696.75,2200.32,0.0,0.0,0.0,327.21,566.69,86.41433413064617,3439.91,941.89,114.3
777,12118.0,1671.8,4442.77,1788.89,9850.0,7062.68,1548.0,250.24,5063.2496211291555,6920.112708637443,11973.215536938684,2303.3219719365097,277.28,1155.0,942.5,319.34,277.810033537596,662.8823696300371,1383.9675968323666,3029.82,2585.5390566037736,1476.53,2605.46,782.8983595466661,4310.2776258008535,1104.64401465248,2589.75,1889.47,6060.36,3067.57,1089.13,1118.0709433962263,4580.79,2193.65,0.0,0.0,0.0,313.43,528.17,80.74016135820668,3415.43,936.15,113.76
778,12134.0,1596.11,4506.53,1660.12,9954.0,6726.69,1606.0,247.24,4796.658897933067,6555.754245271246,11342.800600322684,2182.0472341298723,272.08,1147.27,940.44,309.98,269.21279617269334,642.368506238752,1341.1386975885544,2861.8,2497.9677358490567,1453.06,2462.64,774.0055481206995,4261.317903695923,1092.0965481833773,2404.93,1873.58,5978.45,2822.28,1008.72,1080.2022641509434,4583.29,2217.03,0.0,0.0,0.0,300.3,493.94,76.48902234313023,3405.91,942.2,114.69
779,12232.0,1551.16,4676.08,1590.85,9934.0,6605.94,1660.0,253.17,4627.11912343116,6324.038561483068,10941.884901099736,2104.921925889526,277.84,1172.04,950.09,309.66,274.72678744342744,655.5254378049725,1368.6077747516,2751.13,2479.977358490566,1460.87,2461.97,784.8234511110375,4320.876292915615,1107.3602559733486,2307.95,1898.57,6013.12,2723.13,955.58,1072.422641509434,4753.47,2253.15,0.0,0.0,0.0,292.56,483.55,73.78548809650835,3411.87,950.44,115.3
780,12251.0,1550.19,4932.57,1630.26,9947.0,6706.66,1708.0,263.07,4596.350153244629,6281.985580186047,10869.124610879082,2090.9248192114846,289.16,1201.52,965.97,313.15,286.8064198154647,684.3486420250323,1428.7849381595029,2767.78,2491.447358490566,1501.77,2569.02,800.0536538614467,4404.726771526288,1128.849574612265,2280.39,1945.16,6186.16,2750.1,962.38,1077.3826415094338,5006.06,2323.64,0.0,0.0,0.0,296.03,496.25,73.2948364787569,3444.13,960.82,116.58
781,12107.0,1609.14,5198.55,1694.35,9815.0,7019.84,1736.0,275.69,4682.300283370233,6399.45649951603,11072.37341558492,2130.024377404896,302.35,1231.94,984.11,320.23,299.4106820461609,714.4236652649383,1491.5756526889004,2843.87,2527.39320754717,1562.93,2682.84,815.8826055629793,4491.873685971868,1151.1837084651522,2420.73,1999.79,6374.92,2939.28,1029.08,1092.9267924528301,5257.23,2406.49,0.0,0.0,0.0,302.83,522.21,74.66542412392074,3484.91,971.34,119.6
782,12030.0,1684.14,5475.47,1779.63,9626.0,7421.39,1748.0,287.43,4765.059528851017,6512.566330012813,11268.07664137114,2167.672370840042,316.66,1267.12,1001.71,328.62,311.16286890277104,742.4655519190803,1550.1215791781485,2911.08,2581.6505660377356,1629.18,2812.24,834.0636048320048,4591.969890553723,1176.836504614271,2625.55,2056.42,6550.8,3161.28,1101.53,1116.389433962264,5519.26,2491.8,0.0,0.0,0.0,312.06,550.25,75.98512892498718,3529.56,982.11,122.09
783,11943.0,1766.93,5734.0,1881.02,9467.0,7849.24,1749.0,298.63,4851.949624393076,6631.321931535227,11473.548209987635,2207.1995285315197,330.34,1299.38,1021.34,338.19,322.45615401513277,769.4124533713523,1606.3813926135147,2976.29,2637.346037735849,1690.74,2946.93,852.3595537941784,4692.698955179833,1202.6514910259878,2845.43,2109.12,6751.45,3381.81,1173.65,1140.473962264151,5756.03,2579.78,0.0,0.0,0.0,321.64,577.97,77.37070555253875,3587.11,996.22,124.53
784,11971.0,1850.34,5965.72,1970.97,9357.0,8270.67,1753.0,308.58,4992.042915838355,6822.792121446409,11804.830943265048,2270.929342475564,344.53,1399.13,1041.52,349.3,334.3063355150458,797.688164990477,1665.4154994944768,3051.49,2696.9439622641507,1756.69,3072.02,877.8834384068325,4833.221703028162,1238.6648585650064,3060.94,2215.57,7371.91,3597.19,1244.86,1166.246037735849,5856.3,2639.76,0.0,0.0,0.0,330.33,605.15,79.60467697462548,3745.03,1008.85,127.91
785,12107.0,1982.39,5730.18,2217.73,9404.0,8751.2,1749.0,319.47,5600.431206645351,7654.296759383025,13243.504656997022,2547.691150117224,362.25,1392.78,1064.76,367.42,349.8098051195611,834.6809853651145,1742.6492095153242,3449.75,2771.844528301887,1830.44,3356.49,909.8533481198712,5009.233294896582,1283.7733569835464,3320.59,2190.83,7321.12,3828.31,1326.26,1198.6354716981132,5604.73,2519.31,0.0,0.0,0.0,361.51,635.46,89.30622685737566,3793.36,997.51,135.47
786,12386.0,2012.7,5077.28,2182.02,9668.0,8914.26,1747.0,319.33,5588.805622108078,7638.407683923265,13216.013294764593,2542.402557552172,353.86,1380.62,1072.19,372.97,348.42234437718525,831.3703660438355,1735.7372895789792,3472.45,2749.4071698113207,1813.11,3431.44,903.792593969049,4975.865575200637,1275.221830830314,3474.51,2153.86,7273.92,3931.49,1397.47,1188.9328301886792,5195.09,2349.15,0.0,0.0,0.0,359.96,658.34,89.12084165189302,3772.45,973.37,134.45
787,12501.0,2010.04,4637.21,2129.28,10261.0,8808.08,1826.0,315.29,5529.420567760437,7557.244142710658,13075.58370732929,2515.387713189618,328.4,1363.92,1041.21,371.21,335.40817772389215,800.3172700845506,1670.904552191557,3467.93,2705.1398113207542,1798.16,3343.48,895.125892379055,4928.150709666273,1262.993397954673,3482.74,2105.65,7226.68,3937.77,1408.49,1169.7901886792451,4828.52,2262.13,0.0,0.0,0.0,355.19,660.3,88.17386900999806,3739.99,939.41,133.31
788,12371.0,1995.92,4318.18,2067.68,10320.0,8648.28,1919.0,311.43,5470.421879565572,7476.60866104954,12936.067771317386,2488.548630583938,308.45,1347.93,996.5,372.63,325.14861659271486,775.8369368604496,1619.7944465468356,3469.69,2674.8905660377354,1787.65,3252.29,887.7413219818673,4887.494667702434,1252.5740103156993,3470.55,2068.8,7173.45,3925.78,1415.78,1156.709433962264,4588.21,2218.91,0.0,0.0,0.0,347.76,659.62,87.23305748356307,3707.67,919.09,133.58
789,12255.0,1970.8,4139.57,2035.18,10111.0,8505.1,1907.0,306.78,5452.956591684344,7452.738267592631,12894.767090556164,2480.6034996239405,291.01,1341.12,959.65,378.54,318.1479748796762,759.1327094840041,1584.9193156363194,3473.71,2654.8477358490563,1774.48,3179.42,883.4048132282671,4863.619848670299,1246.4553381014334,3459.7,2044.08,7126.54,3897.95,1419.08,1148.0422641509433,4463.95,2214.27,0.0,0.0,0.0,339.58,657.99,86.95455054291901,3673.37,912.81,134.77
790,12014.0,1938.65,4075.25,1997.66,9826.0,8406.29,1877.0,302.26,5453.392935548425,7453.3346333547615,12895.798925745776,2480.80199673245,275.51,1340.67,936.03,383.79,316.38287624359594,754.9210085903527,1576.126115166051,3476.66,2637.520566037736,1763.22,3140.42,880.889814996861,4849.773427262498,1242.9067577406404,3465.9,2029.61,7125.34,3865.02,1421.44,1140.5494339622642,4399.33,2233.17,0.0,0.0,0.0,335.45,656.09,86.96150861858774,3654.25,914.79,136.58
791,11468.0,1903.89,4158.63,1975.93,9422.0,8364.14,1805.0,298.79,5446.54598909972,7443.976682497012,12879.607749774888,2477.68725355839,268.26,1343.99,918.34,384.33,318.47661545172906,759.916878573885,1586.5565059743856,3520.91,2622.371509433962,1760.66,3121.71,879.4194694713177,4841.678382300831,1240.8321482278513,3472.91,2011.76,7150.79,3831.63,1420.35,1133.9984905660376,4397.26,2264.03,0.0,0.0,0.0,331.58,653.8,86.85232506998834,3648.93,936.45,138.3
792,10982.0,1881.98,4235.02,1981.57,8791.0,8371.91,1708.0,296.3,5564.627943154734,7605.3632409449465,13158.839625095361,2531.4038939802094,271.72,1340.24,913.92,398.69,320.2213981251734,764.0801035601621,1595.2484983146646,3626.14,2619.0694339622637,1768.93,3126.42,889.0297690918794,4894.588263802863,1254.3919671052568,3472.57,2033.74,7191.21,3798.34,1419.39,1132.5705660377357,4530.0,2344.56,0.0,0.0,0.0,331.59,651.22,88.73529682475005,3633.54,967.5,139.71
793,10633.0,1864.57,4057.47,1958.72,8172.0,8116.41,1626.0,288.62,5353.8181124333705,7317.242390139397,12660.331408159072,2435.5044319085678,264.68,1240.33,898.86,329.81,313.76570223342964,748.6761711109374,1563.088126655633,3316.71,2519.8745283018866,1835.04,3043.62,878.7992464016942,4838.2637198642515,1239.9570337340547,3391.73,2005.73,7584.18,3894.26,1391.62,1089.6754716981131,4126.3,2171.97,0.0,0.0,0.0,299.14,663.24,85.37365735959108,3843.01,877.82,145.13
794,10469.0,1950.64,4800.87,2137.46,7791.0,8347.39,1576.0,292.58,5778.778591654829,7898.0500992156185,13665.247972249896,2628.8231268650225,285.54,1309.59,944.18,385.75,331.14182557033325,790.1373295359144,1649.6508448937518,3665.65,2780.9060377358487,1899.09,3068.83,907.7842536432045,4997.841814100008,1280.8539322567863,3434.59,2179.71,7800.58,3964.54,1403.08,1202.5539622641509,4762.85,2447.47,0.0,0.0,0.0,331.71,667.8,92.15021001463272,3873.99,925.77,146.35
795,10420.0,2041.42,5077.27,2304.84,7588.0,8617.2,1547.0,288.71,6120.824125602594,8365.535177677293,14474.093122667457,2784.422999021621,292.92,1390.27,969.78,422.92,339.46419991133723,809.9953424156629,1691.110457673,3792.73,2930.1905660377356,1920.91,3111.55,914.1128026835587,5032.683889063887,1289.7833082525542,3475.94,2295.51,7979.27,4006.41,1402.74,1267.1094339622641,4991.26,2488.48,0.0,0.0,0.0,356.09,668.73,97.6045750310345,3908.41,934.27,146.12
796,10400.0,2083.9,5316.4,2350.52,7500.0,8813.84,1535.0,282.78,6262.028460014562,8558.523867194252,14808.003171978324,2848.6582373212536,295.97,1427.89,979.31,438.92,344.01019531529744,820.8425395716886,1713.757265113014,3820.01,3017.957358490566,1917.88,3151.91,918.7928973331619,5058.4503337228025,1296.386768944035,3499.01,2329.13,7840.57,3994.2,1395.33,1305.0626415094341,5182.29,2507.19,0.0,0.0,0.0,361.2,667.83,99.85626349160817,3858.07,914.31,142.94
797,10417.0,2064.7,5224.6,2386.33,7465.0,8641.11,1532.0,275.68,6374.130388690036,8711.737324822854,15073.093905118722,2899.6545054762287,300.57,1399.87,972.97,446.99,336.16703868117787,802.1279878011848,1674.6849735176372,3847.09,3000.6232075471694,1863.68,3175.69,913.4231045246698,5028.886728798362,1288.8101666769674,3473.13,2263.6,7501.99,3930.87,1385.21,1297.56679245283,5230.01,2399.19,0.0,0.0,0.0,366.32,664.21,101.6438758921608,3784.49,914.26,139.51
798,10679.0,1971.8,4963.43,2293.94,7623.0,8336.56,1567.0,268.44,6166.955475356237,8428.584437260428,14583.181284409537,2805.4086030177673,294.44,1332.55,964.02,411.65,316.23110405213885,754.5588650470258,1575.370030900835,3720.07,2900.3462264150944,1799.14,3019.92,881.5757236054263,4853.54972401008,1243.8745523844932,3258.82,2164.72,7115.92,3729.89,1326.13,1254.2037735849058,5026.17,2295.85,0.0,0.0,0.0,352.83,628.25,98.34019995603087,3709.45,912.23,136.13
799,11350.0,1862.02,4705.31,2141.5,8042.0,7870.16,1660.0,260.67,5825.33859639389,7961.685215913093,13775.34978706371,2650.0037302232727,286.85,1253.42,959.27,372.38,296.9835220394724,708.6322200956722,1479.4842578648552,3464.76,2771.6071698113205,1735.86,2863.82,847.0516569743045,4663.476121048453,1195.1622219772419,3002.75,2068.44,6760.58,3483.13,1246.19,1198.532830188679,4827.3,2202.96,0.0,0.0,0.0,335.54,591.18,92.89267040603494,3633.53,911.1,133.1
800,12176.0,1773.78,4477.3,1990.16,8868.0,7408.97,1790.0,252.47,5473.485897712466,7480.796357194193,12943.313345292005,2489.942482526513,284.32,1178.45,961.19,350.34,278.09804218437694,663.5695869051693,1385.4023709104538,3216.88,2654.694150943396,1682.71,2710.82,813.1124442764531,4476.622454355943,1147.2751013676036,2762.34,1980.25,6427.84,3227.2,1159.79,1147.9758490566037,4639.54,2134.03,0.0,0.0,0.0,318.85,552.26,87.28191727482287,3581.37,911.54,132.39
